Index,Valeur fonciere,Commune,Code departement,Section,Nombre de lots,Surface reelle bati
2542,4231774.5,NICE,6,LB,0,0.591272512466494
2543,4231774.5,NICE,6,LB,0,0.5218251215161707
2544,4231774.5,NICE,6,LB,0,0.4523777305658473
2545,4231774.5,NICE,6,LB,0,0.591272512466494
2546,4231774.5,NICE,6,LB,0,-0.7282279155896502
2547,4231774.5,NICE,6,LB,0,-0.5893331336890034
2548,4231774.5,NICE,6,LB,0,0.0009696893887453212
2549,4231774.5,NICE,6,LB,0,0.4523777305658473
2550,4231774.5,NICE,6,LB,0,0.5218251215161707
2551,4231774.5,NICE,6,LB,0,0.591272512466494
2552,4231774.5,NICE,6,LB,0,0.4523777305658473
2553,4231774.5,NICE,6,LB,0,0.5218251215161707
2555,4231774.5,NICE,6,LB,0,0.591272512466494
2556,4231774.5,NICE,6,LB,0,0.5218251215161707
2559,4231774.5,NICE,6,LB,0,-0.34626726536287156
2560,4231774.5,NICE,6,LB,0,-1.3879781296177223
2561,4231774.5,NICE,6,LB,0,-0.41571465631319493
2563,4231774.5,NICE,6,LB,0,-0.34626726536287156
2564,55000.0,NICE,6,IO,1,-1.283807043192237
2566,235430.0,NICE,6,ED,2,0.4523777305658473
2567,175000.0,NICE,6,KM,1,-1.0060174793909435
2569,167750.0,NICE,6,LW,2,-0.5893331336890034
2570,327500.0,NICE,6,KV,2,-0.624056829164165
2574,355000.0,NICE,6,LI,2,0.17458816676455377
2575,121000.0,NICE,6,IV,1,-1.2143596522419138
2580,1300000.0,NICE,6,LR,2,4.688668578535573
2582,175000.0,NICE,6,MD,1,-0.7282279155896502
2584,199000.0,NICE,6,KT,1,-1.0407411748661053
2585,127000.0,NICE,6,KX,1,-1.075464870341267
2589,238000.0,NICE,6,EB,2,0.13986447128939208
2592,320000.0,NICE,6,LI,2,-0.4851620472635183
2594,182000.0,NICE,6,IW,1,-0.38099096083803324
2597,229500.0,NICE,6,KY,2,0.487101426041009
2598,242000.0,NICE,6,LT,2,0.6607199034168174
2601,390000.0,NICE,6,LA,2,0.5218251215161707
2602,224000.0,NICE,6,LC,1,-0.9018463929654585
2607,210000.0,NICE,6,MO,1,-0.2073724834622248
2621,160000.0,NICE,6,LV,2,0.5218251215161707
2623,530000.0,NICE,6,KW,1,0.7301672943671408
2626,179400.0,NICE,6,LC,2,-1.2490833477170755
2627,148000.0,NICE,6,KH,1,-1.1449122612915903
2632,155000.0,NICE,6,OC,2,0.695443598891979
2636,100000.0,NICE,6,HD,2,0.0009696893887453212
2637,180000.0,NICE,6,LV,1,-0.8671226974902969
2639,165000.0,NICE,6,LB,1,-0.624056829164165
2644,431000.0,NICE,6,HR,0,-0.7976753065399735
2645,431000.0,NICE,6,HR,0,-1.0060174793909435
2651,410000.0,NICE,6,NM,2,0.5218251215161707
2654,425000.0,NICE,6,KO,1,-0.2768198744125482
2655,79800.0,NICE,6,EC,1,-1.3879781296177223
2657,406310.0,NICE,6,OI,2,0.3134829486652005
2661,510000.0,NICE,6,KX,1,0.3482066441403622
2663,239000.0,NICE,6,KW,2,-0.2768198744125482
2673,635550.0,NICE,6,KO,1,1.4246412038703746
2674,357143.0,NICE,6,LN,2,0.9385094672181109
2680,545000.0,NICE,6,NH,1,0.487101426041009
2684,160000.0,NICE,6,HD,2,-0.38099096083803324
2686,245000.0,NICE,6,KM,1,-0.06847770156157805
2689,107905.0,NICE,6,KW,2,-1.1449122612915903
2714,99106.97,NICE,6,IW,2,0.13986447128939208
2715,130000.0,NICE,6,LO,1,-1.179635956766752
2721,220000.0,NICE,6,LN,2,-0.06847770156157805
2728,685000.0,NICE,6,CP,1,1.8760492450474764
2735,177500.0,NICE,6,MH,2,0.38293033961552386
2737,303000.0,NICE,6,KO,1,0.20931186223971546
2738,167880.0,NICE,6,NB,1,-0.9712937839157819
2742,230000.0,NICE,6,HI,2,-0.4851620472635183
2746,175000.0,NICE,6,EW,2,1.1815753355442427
2750,43000.0,NICE,6,LA,1,-1.4921492160432073
2751,325000.0,NICE,6,ED,2,0.20931186223971546
2755,238000.0,NICE,6,LW,2,-0.6587805246393268
2758,600000.0,NICE,6,NH,2,1.146851640069081
2760,90000.0,NICE,6,HD,2,-0.34626726536287156
2774,112000.0,NICE,6,NW,2,-0.9018463929654585
2776,543410.0,NICE,6,LD,1,0.41765403509068555
2777,154000.0,NICE,6,MO,1,-1.2490833477170755
2778,33000.0,NICE,6,KY,1,1.2162990310194044
2790,450000.0,NICE,6,LV,2,1.5288122902958596
2792,332000.0,NICE,6,EA,2,0.695443598891979
2795,475000.0,NICE,6,DM,1,1.9107729405226381
2796,205000.0,NICE,6,EC,2,-0.17264878798706312
2799,120000.0,NICE,6,KW,1,-1.0060174793909435
2802,700000.0,NICE,6,LC,2,3.1955496731036206
2803,170000.0,NICE,6,KV,2,-0.5546094382138417
2810,77000.0,NICE,6,NX,1,0.03569338486390701
2812,305000.0,NICE,6,LC,1,-0.4851620472635183
2813,249900.0,NICE,6,LD,1,-0.6935042201144884
2814,170000.0,NICE,6,IX,1,-0.7629516110648118
2816,235000.0,NICE,6,EC,2,0.5218251215161707
2818,210000.0,NICE,6,LS,2,0.3134829486652005
2819,100000.0,NICE,6,IX,1,-1.0407411748661053
2820,247070.0,NICE,6,ED,2,0.0704170803390687
2822,132950.0,NICE,6,IY,1,-1.0407411748661053
2823,220000.0,NICE,6,KW,2,-0.03375400608641637
2824,125000.0,NICE,6,MH,1,-1.1449122612915903
2825,99000.0,NICE,6,NW,1,-1.3185307386673988
2827,78000.0,NICE,6,LS,1,-1.2490833477170755
2831,467000.0,NICE,6,KM,2,0.10514077581423038
2833,120000.0,NICE,6,ED,1,-0.5546094382138417
2835,692000.0,NICE,6,LP,2,1.8760492450474764
2838,160000.0,NICE,6,NH,1,-0.8323990020151352
2839,132100.0,NICE,6,MN,2,-0.5546094382138417
2842,360000.0,NICE,6,LB,1,0.9037857717429492
2843,360000.0,NICE,6,LB,1,-1.4227018250928838
2847,490000.0,NICE,6,LT,2,0.8343383807926258
2850,730000.0,NICE,6,LB,1,1.5288122902958596
2852,160000.0,NICE,6,KY,2,-1.2490833477170755
2854,673850.0,NICE,6,NW,1,0.24403555771487714
2856,673850.0,NICE,6,NW,1,0.6259962079416557
2857,673850.0,NICE,6,NW,2,0.5218251215161707
2859,140000.0,NICE,6,HN,2,1.2857464219697279
2861,356860.0,NICE,6,KT,1,-0.7976753065399735
2863,285000.0,NICE,6,KT,1,-0.8671226974902969
2864,255000.0,NICE,6,ED,1,-0.17264878798706312
2870,136000.0,NICE,6,NX,1,-0.7629516110648118
2876,427500.0,NICE,6,LA,1,1.1121279445939194
2880,217000.0,NICE,6,LT,2,-0.41571465631319493
2883,580000.0,NICE,6,IV,2,0.9037857717429492
2885,327600.0,NICE,6,LD,2,-0.2768198744125482
2887,390000.0,NICE,6,KL,2,0.24403555771487714
2889,254000.0,NICE,6,LT,2,0.8343383807926258
2893,606390.0,NICE,6,LZ,1,1.3551938129200511
2904,258000.0,NICE,6,MP,2,0.41765403509068555
2907,250450.0,NICE,6,NS,2,-0.4851620472635183
2909,460000.0,NICE,6,DY,2,1.3551938129200511
2911,310000.0,NICE,6,KW,2,0.13986447128939208
2913,200000.0,NICE,6,KM,1,-1.1101885658164288
2915,150000.0,NICE,6,LN,2,-0.624056829164165
2917,97000.0,NICE,6,CR,2,-0.2073724834622248
2920,225000.0,NICE,6,LS,2,-0.17264878798706312
2921,76000.0,NICE,6,ML,1,-0.4504383517883566
2927,225000.0,NICE,6,HA,2,-0.34626726536287156
2929,220000.0,NICE,6,MN,2,0.24403555771487714
2931,465805.0,NICE,6,LA,2,0.4523777305658473
2933,108000.0,NICE,6,IO,2,-0.8671226974902969
2934,70000.0,NICE,6,LB,1,-1.4574255205680455
2935,250000.0,NICE,6,MI,1,0.4523777305658473
2937,80000.0,NICE,6,HW,1,-0.4851620472635183
2941,385090.0,NICE,6,CO,2,0.8690620762677875
2944,220000.0,NICE,6,ED,2,-0.17264878798706312
2945,280000.0,NICE,6,IX,1,-0.4851620472635183
2948,190000.0,NICE,6,HK,2,-0.13792509251190144
2951,242500.0,NICE,6,NH,1,0.03569338486390701
2955,176000.0,NICE,6,IW,1,-0.5893331336890034
2958,422750.0,NICE,6,KT,1,-1.2143596522419138
2960,422750.0,NICE,6,KT,1,-1.6657676934190158
2961,270000.0,NICE,6,LC,1,-0.38099096083803324
2963,179000.0,NICE,6,LS,2,-0.5546094382138417
2964,100000.0,NICE,6,LS,1,-1.1449122612915903
2966,285000.0,NICE,6,ND,1,-0.2420961789373865
2969,125000.0,NICE,6,IW,1,-0.41571465631319493
2976,287500.0,NICE,6,LS,2,0.24403555771487714
2980,305000.0,NICE,6,KY,2,-0.2768198744125482
2984,365000.0,NICE,6,HK,2,0.10514077581423038
2986,555000.0,NICE,6,LD,1,1.0079568581684342
2988,240000.0,NICE,6,EB,1,-0.2768198744125482
2990,163350.0,NICE,6,MN,1,-0.7629516110648118
2993,227200.0,NICE,6,ED,2,0.487101426041009
2995,218270.0,NICE,6,HA,1,-0.03375400608641637
2996,249000.0,NICE,6,LO,1,-0.4504383517883566
2998,649000.0,NICE,6,LB,2,1.7024307676716681
2999,779900.0,NICE,6,EC,0,-0.41571465631319493
3000,779900.0,NICE,6,EC,0,0.8343383807926258
3003,240000.0,NICE,6,LO,1,0.6607199034168174
3005,284800.0,NICE,6,LS,1,0.2787592531900388
3008,445000.0,NICE,6,LC,1,0.3482066441403622
3009,142000.0,NICE,6,LN,1,-0.7282279155896502
3011,172000.0,NICE,6,LS,2,-0.6935042201144884
3013,170000.0,NICE,6,EA,1,-0.4851620472635183
3015,240000.0,NICE,6,HC,2,0.0009696893887453212
3017,50000.0,NICE,6,KX,2,-0.6587805246393268
3018,216950.0,NICE,6,KV,1,-0.5893331336890034
3019,300152.0,NICE,6,OH,1,0.5565488169913323
3022,264600.0,NICE,6,KR,1,0.17458816676455377
3024,130000.0,NICE,6,LB,1,-0.5546094382138417
3027,150000.0,NICE,6,NW,1,-1.0060174793909435
3028,150000.0,NICE,6,NW,1,0.03569338486390701
3030,389000.0,NICE,6,KT,2,-0.03375400608641637
3032,167000.0,NICE,6,IX,2,-1.0407411748661053
3037,180000.0,NICE,6,ED,1,-0.10320139703673974
3038,170000.0,NICE,6,IY,1,-0.7629516110648118
3040,319000.0,NICE,6,LO,1,-0.06847770156157805
3041,305000.0,NICE,6,KT,1,-1.1101885658164288
3045,302100.0,NICE,6,NT,2,0.3482066441403622
3047,405000.0,NICE,6,LA,2,0.20931186223971546
3048,123000.0,NICE,6,LO,1,-0.9712937839157819
3049,400000.0,NICE,6,KX,1,0.3134829486652005
3052,425000.0,NICE,6,NH,2,0.7301672943671408
3053,520000.0,NICE,6,LA,1,0.03569338486390701
3057,213150.0,NICE,6,LZ,2,0.17458816676455377
3060,116000.0,NICE,6,NW,1,-1.179635956766752
3062,200000.0,NICE,6,MP,1,-0.2073724834622248
3066,326200.0,NICE,6,IP,2,0.8343383807926258
3071,501550.0,NICE,6,LM,3,1.0774042491187577
3075,215000.0,NICE,6,NX,1,0.13986447128939208
3076,660000.0,NICE,6,MI,2,2.258009895274255
3081,150000.0,NICE,6,IR,2,-0.4851620472635183
3082,192000.0,NICE,6,IZ,1,-1.0407411748661053
3084,95000.0,NICE,6,LA,1,-1.283807043192237
3085,160000.0,NICE,6,IR,2,0.38293033961552386
3086,110000.0,NICE,6,NH,1,-1.283807043192237
3090,213000.0,NICE,6,OI,2,0.13986447128939208
3091,199000.0,NICE,6,EZ,1,0.0704170803390687
3094,780000.0,NICE,6,LK,0,-0.8671226974902969
3095,780000.0,NICE,6,LK,0,-0.41571465631319493
3096,780000.0,NICE,6,LK,0,-0.7629516110648118
3097,780000.0,NICE,6,LK,0,-0.38099096083803324
3098,780000.0,NICE,6,LK,0,-0.4504383517883566
3103,780000.0,NICE,6,LK,0,0.13986447128939208
3104,550000.0,NICE,6,KW,1,1.3551938129200511
3105,275000.0,NICE,6,KX,2,-0.13792509251190144
3106,130000.0,NICE,6,LE,2,-0.8671226974902969
3107,189000.0,NICE,6,KT,1,-1.0407411748661053
3111,164000.0,NICE,6,OE,2,-1.0060174793909435
3112,155000.0,NICE,6,LE,1,-0.5546094382138417
3113,345000.0,NICE,6,LB,1,1.2510227264945661
3117,146000.0,NICE,6,NX,2,-0.6935042201144884
3119,220000.0,NICE,6,MS,2,0.13986447128939208
3120,140000.0,NICE,6,LE,1,-1.2490833477170755
3121,295000.0,NICE,6,NY,1,0.8343383807926258
3125,159000.0,NICE,6,MH,1,-0.5546094382138417
3126,125000.0,NICE,6,HK,2,-0.8323990020151352
3127,165000.0,NICE,6,HY,1,0.8690620762677875
3131,777020.0,NICE,6,IV,1,0.9037857717429492
3134,640000.0,NICE,6,CI,1,1.042680553643596
3137,260000.0,NICE,6,MP,2,-0.8671226974902969
3138,260000.0,NICE,6,MP,2,-0.17264878798706312
3141,554680.0,ASPREMONT,6,AK,0,0.2787592531900388
3142,554680.0,ASPREMONT,6,AK,0,2.049667722423285
3143,554680.0,ASPREMONT,6,AK,0,2.049667722423285
3146,554680.0,ASPREMONT,6,AK,0,0.2787592531900388
3150,305000.0,NICE,6,KY,1,0.0704170803390687
3151,245000.0,NICE,6,KV,1,-0.31154356988770987
3153,155000.0,NICE,6,LI,2,0.0009696893887453212
3155,60000.0,NICE,6,LA,1,-1.2143596522419138
3158,162000.0,NICE,6,KO,1,-0.5546094382138417
3160,345000.0,NICE,6,EA,2,1.0774042491187577
3163,180000.0,NICE,6,IR,1,-0.4851620472635183
3166,255000.0,NICE,6,ED,2,0.8343383807926258
3167,90000.0,NICE,6,IW,1,-0.9018463929654585
3169,185000.0,NICE,6,IX,2,-0.5546094382138417
3170,265000.0,NICE,6,KO,1,-0.2768198744125482
3171,265000.0,NICE,6,KO,1,-1.3532544341425605
3172,193800.0,NICE,6,LB,1,-0.31154356988770987
3173,1390000.0,NICE,6,LM,2,4.82756336043622
3176,253000.0,NICE,6,LZ,2,0.487101426041009
3182,561000.0,NICE,6,HK,1,0.8690620762677875
3183,90000.0,NICE,6,IR,1,-1.3185307386673988
3185,270000.0,NICE,6,LO,2,0.03569338486390701
3187,528571.0,NICE,6,KO,2,1.5288122902958596
3189,420000.0,NICE,6,KY,2,0.8343383807926258
3191,135000.0,NICE,6,LO,1,-0.9018463929654585
3192,130000.0,NICE,6,ED,1,-0.5546094382138417
3194,113000.0,NICE,6,LT,1,-1.1101885658164288
3195,211000.0,NICE,6,IR,1,0.2787592531900388
3196,223000.0,NICE,6,LB,1,-0.9018463929654585
3201,420000.0,NICE,6,KY,2,0.6607199034168174
3205,194500.0,NICE,6,KO,2,-0.7282279155896502
3207,156000.0,NICE,6,MO,2,-1.0060174793909435
3210,95000.0,NICE,6,HD,2,-0.9365700884406203
3212,286000.0,NICE,6,MP,2,0.20931186223971546
3214,265000.0,NICE,6,LO,2,1.042680553643596
3216,99000.0,NICE,6,HD,1,-1.075464870341267
3218,90000.0,NICE,6,LW,1,-1.3879781296177223
3219,121000.0,NICE,6,LS,2,-1.4227018250928838
3221,156800.0,NICE,6,IR,1,-0.2073724834622248
3223,320000.0,NICE,6,KV,1,0.0704170803390687
3226,150000.0,NICE,6,MK,2,-0.5546094382138417
3228,162293.0,NICE,6,MP,1,0.13986447128939208
3229,220953.0,NICE,6,KR,1,-1.075464870341267
3231,140000.0,NICE,6,KR,1,-1.0060174793909435
3232,100000.0,NICE,6,LN,1,-0.10320139703673974
3236,216000.0,NICE,6,NM,2,-0.5546094382138417
3239,480000.0,NICE,6,IX,2,0.7648909898423024
3241,372800.0,NICE,6,HI,1,0.10514077581423038
3242,122645.0,NICE,6,KO,1,-0.13792509251190144
3245,317000.0,NICE,6,MI,2,0.5565488169913323
3247,237500.0,NICE,6,NX,2,-0.4851620472635183
3252,410000.0,NICE,6,LT,2,1.8760492450474764
3254,2450000.0,NICE,6,KS,3,3.9594709735571776
3256,225000.0,NICE,6,HA,1,-0.6587805246393268
3260,340000.0,NICE,6,LO,1,1.2857464219697279
3262,247000.0,NICE,6,EA,2,-0.13792509251190144
3265,361000.0,NICE,6,MH,1,0.7648909898423024
3268,327305.0,NICE,6,LB,1,0.695443598891979
3271,204500.0,NICE,6,IM,2,0.20931186223971546
3274,361905.0,NICE,6,IY,2,1.0079568581684342
3275,540000.0,NICE,6,LK,1,1.2857464219697279
3277,95000.0,NICE,6,MH,2,-0.9018463929654585
3279,550000.0,NICE,6,NH,2,1.3551938129200511
3281,392000.0,NICE,6,OM,1,0.20931186223971546
3283,75000.0,NICE,6,EB,2,-1.4227018250928838
3284,125500.0,NICE,6,NH,2,-1.0407411748661053
3287,295000.0,NICE,6,MH,2,0.20931186223971546
3291,172000.0,NICE,6,NX,2,-0.4504383517883566
3294,186500.0,NICE,6,DC,1,0.24403555771487714
3296,418000.0,NICE,6,NM,3,1.0079568581684342
3301,520000.0,NICE,6,KY,2,0.0009696893887453212
3303,189500.0,NICE,6,DC,1,0.24403555771487714
3305,197000.0,NICE,6,DC,1,0.4523777305658473
3307,173000.0,NICE,6,MO,1,-0.51988574273868
3308,140000.0,NICE,6,ML,2,-0.13792509251190144
3311,565000.0,NICE,6,LA,1,-0.6587805246393268
3313,114400.0,NICE,6,EI,1,-1.283807043192237
3315,165000.0,NICE,6,IM,2,0.03569338486390701
3318,119000.0,NICE,6,IR,1,-1.1101885658164288
3322,165000.0,NICE,6,NZ,2,0.3134829486652005
3328,130000.0,NICE,6,KO,2,-0.9365700884406203
3330,158000.0,NICE,6,KY,1,-1.1101885658164288
3331,190200.0,NICE,6,KW,2,-0.7282279155896502
3333,225000.0,NICE,6,EH,2,0.20931186223971546
3335,227619.0,NICE,6,NZ,2,0.8343383807926258
3337,175000.0,NICE,6,MP,1,-1.2143596522419138
3339,265000.0,NICE,6,LA,2,0.4523777305658473
3342,571000.0,NICE,6,LP,1,2.466352068125225
3343,181500.0,NICE,6,NT,2,-0.8671226974902969
3346,730000.0,NICE,6,KY,2,1.3899175083952129
3348,175000.0,NICE,6,KP,1,-0.9712937839157819
3350,300000.0,NICE,6,HA,2,0.591272512466494
3354,270000.0,NICE,6,LS,2,0.20931186223971546
3356,128000.0,NICE,6,HC,2,-1.0060174793909435
3359,175000.0,NICE,6,MS,2,-0.6587805246393268
3362,250000.0,NICE,6,MO,1,1.5288122902958596
3363,391000.0,NICE,6,OE,2,1.146851640069081
3366,315000.0,NICE,6,MO,2,-0.2768198744125482
3368,572000.0,NICE,6,LM,3,0.7648909898423024
3375,880000.0,NICE,6,KY,2,2.7441416319265186
3378,175000.0,NICE,6,IR,2,-0.38099096083803324
3380,440000.0,NICE,6,MI,2,1.3551938129200511
3383,193000.0,NICE,6,MY,2,-0.5546094382138417
3389,1062000.0,NICE,6,NO,4,4.0983657554578246
3392,293000.0,NICE,6,LO,1,0.3482066441403622
3393,214000.0,NICE,6,IY,1,-0.5546094382138417
3394,158000.0,NICE,6,KO,1,-0.5893331336890034
3395,179155.0,NICE,6,IY,1,-1.0407411748661053
3398,179000.0,NICE,6,LO,1,0.24403555771487714
3399,222000.0,NICE,6,KY,1,-0.31154356988770987
3402,185000.0,NICE,6,KY,2,-0.4851620472635183
3403,1200000.0,NICE,6,KS,1,1.8760492450474764
3406,987800.0,NICE,6,DZ,0,-0.9018463929654585
3407,987800.0,NICE,6,DZ,0,1.4246412038703746
3410,225000.0,NICE,6,KO,2,-0.13792509251190144
3412,750000.0,NICE,6,LK,1,1.4593648993455361
3413,295000.0,NICE,6,NM,1,-0.17264878798706312
3415,255881.0,NICE,6,KW,2,-0.51988574273868
3417,371428.0,NICE,6,NH,2,0.17458816676455377
3426,187800.0,NICE,6,DZ,2,0.13986447128939208
3429,110000.0,NICE,6,LV,1,-1.2143596522419138
3432,403522.0,NICE,6,EZ,2,0.03569338486390701
3435,148000.0,NICE,6,KY,1,-0.7976753065399735
3436,900000.0,NICE,6,LD,2,2.15383880884877
3440,104146.0,NICE,6,LA,1,-1.283807043192237
3441,844720.0,NICE,6,NS,2,1.598259681246183
3446,165000.0,NICE,6,ME,1,-0.2420961789373865
3449,160000.0,NICE,6,NW,1,-0.38099096083803324
3451,146350.0,NICE,6,LT,1,-0.624056829164165
3452,90000.0,NICE,6,LT,1,-1.0060174793909435
3454,280000.0,NICE,6,NI,1,0.03569338486390701
3456,315000.0,NICE,6,LA,1,0.13986447128939208
3457,75000.0,NICE,6,HY,1,-0.6935042201144884
3460,50000.0,NICE,6,MO,1,-1.5615966069935305
3462,216000.0,NICE,6,IR,2,-0.5893331336890034
3464,120000.0,NICE,6,LW,1,1.1815753355442427
3466,170000.0,NICE,6,NK,2,-0.8671226974902969
3468,185000.0,NICE,6,EH,2,0.24403555771487714
3470,117000.0,NICE,6,NW,1,-1.179635956766752
3471,158000.0,NICE,6,LT,1,-0.6587805246393268
3475,252000.0,NICE,6,MI,2,-0.03375400608641637
3476,305000.0,NICE,6,LB,1,0.0704170803390687
3477,269900.0,NICE,6,EA,2,0.6259962079416557
3480,177890.0,NICE,6,DZ,1,-0.4851620472635183
3482,262000.0,NICE,6,KX,2,-0.41571465631319493
3483,430000.0,NICE,6,LC,1,-0.2768198744125482
3487,130000.0,NICE,6,EA,1,-1.0407411748661053
3489,337000.0,NICE,6,KT,1,-0.06847770156157805
3490,260000.0,NICE,6,LD,1,-0.5546094382138417
3492,283000.0,NICE,6,LB,2,0.7648909898423024
3493,133000.0,NICE,6,ML,1,-0.9018463929654585
3495,217000.0,NICE,6,LO,2,-0.06847770156157805
3498,310000.0,NICE,6,NH,2,0.0704170803390687
3499,110000.0,NICE,6,KY,2,-0.7282279155896502
3503,230000.0,NICE,6,LX,1,0.6607199034168174
3505,183000.0,NICE,6,EH,2,-0.10320139703673974
3507,360000.0,NICE,6,IX,2,0.9037857717429492
3508,72400.0,NICE,6,IO,1,-1.1449122612915903
3509,72400.0,NICE,6,IO,1,-1.2143596522419138
3512,184500.0,NICE,6,LN,2,-0.6935042201144884
3513,72780.0,NICE,6,LV,1,-1.3532544341425605
3515,155000.0,NICE,6,OI,1,-0.6587805246393268
3516,160000.0,NICE,6,LA,2,-1.1101885658164288
3518,239000.0,NICE,6,LT,1,-0.7282279155896502
3520,189850.0,NICE,6,LN,2,-0.38099096083803324
3523,850000.0,NICE,6,NE,0,-1.4227018250928838
3526,850000.0,NICE,6,NE,0,-1.4227018250928838
3528,95000.0,NICE,6,KT,1,-0.9365700884406203
3529,95000.0,NICE,6,KT,2,-0.41571465631319493
3531,885000.0,NICE,6,KI,1,0.13986447128939208
3536,150000.0,NICE,6,MI,2,-0.2768198744125482
3538,170000.0,NICE,6,ED,2,-0.06847770156157805
3544,240000.0,NICE,6,MR,2,0.3134829486652005
3546,299000.0,NICE,6,KX,1,0.5565488169913323
3549,580000.0,NICE,6,KM,2,0.13986447128939208
3551,180000.0,NICE,6,KT,1,-1.2143596522419138
3553,380000.0,NICE,6,LA,1,0.03569338486390701
3555,310000.0,NICE,6,NK,2,0.3134829486652005
3557,257790.0,NICE,6,LB,1,0.8343383807926258
3558,189940.0,NICE,6,NC,1,-0.7629516110648118
3561,231500.0,NICE,6,LZ,2,0.7996146853174642
3563,85000.0,NICE,6,LN,2,-0.8671226974902969
3566,159000.0,NICE,6,ND,2,-0.9018463929654585
3571,120000.0,NICE,6,IR,2,-0.31154356988770987
3573,137000.0,NICE,6,MO,1,-1.2490833477170755
3574,178600.0,NICE,6,EK,2,0.6607199034168174
3576,280000.0,NICE,6,HE,1,0.13986447128939208
3579,773000.0,NICE,6,IV,1,1.8066018540971531
3581,773000.0,NICE,6,IV,1,0.17458816676455377
3593,278000.0,NICE,6,KR,2,-0.03375400608641637
3594,175000.0,NICE,6,IY,1,-0.5546094382138417
3598,510000.0,NICE,6,KV,2,0.03569338486390701
3599,297000.0,NICE,6,HI,2,0.10514077581423038
3602,220000.0,NICE,6,KV,1,-1.075464870341267
3603,375000.0,NICE,6,KS,1,0.0009696893887453212
3605,350000.0,NICE,6,KY,2,1.042680553643596
3608,332000.0,NICE,6,EA,1,1.042680553643596
3610,105000.0,NICE,6,IZ,1,-1.0407411748661053
3612,212000.0,NICE,6,MO,2,-0.38099096083803324
3614,268690.0,NICE,6,NE,2,0.10514077581423038
3616,60000.0,NICE,6,KV,1,-1.526872911518369
3617,110000.0,NICE,6,LO,0,-0.9018463929654585
3618,280850.0,NICE,6,IV,1,0.0009696893887453212
3620,260000.0,NICE,6,IM,2,-0.10320139703673974
3622,141510.0,NICE,6,LN,1,-1.2490833477170755
3623,220000.0,NICE,6,NY,1,0.38293033961552386
3625,930000.0,NICE,6,LC,1,1.5288122902958596
3630,280000.0,NICE,6,MK,2,1.1815753355442427
3631,950000.0,NICE,6,KV,1,1.4246412038703746
3634,231000.0,NICE,6,KR,1,0.8343383807926258
3635,62020.0,NICE,6,LT,1,-1.4921492160432073
3637,630000.0,NICE,6,KY,2,-0.2768198744125482
3638,630000.0,NICE,6,KY,2,0.3482066441403622
3642,376000.0,NICE,6,ED,2,2.223286199799093
3647,125000.0,NICE,6,ED,2,-0.9712937839157819
3656,262000.0,NICE,6,NX,2,0.0009696893887453212
3659,445500.0,NICE,6,MH,2,0.8343383807926258
3662,611150.0,NICE,6,MK,2,1.8760492450474764
3665,122000.0,NICE,6,IR,1,-0.9712937839157819
3666,109500.0,NICE,6,KV,1,-1.3532544341425605
3667,115000.0,NICE,6,IW,1,-1.3185307386673988
3669,588000.0,NICE,6,NH,1,1.1815753355442427
3670,120000.0,NICE,6,KO,1,-0.7282279155896502
3671,664980.0,NICE,6,LB,1,1.9802203314729616
3675,365000.0,NICE,6,KW,1,-0.7629516110648118
3680,152000.0,NICE,6,IR,2,-0.41571465631319493
3681,240000.0,NICE,6,NH,2,0.7301672943671408
3684,290000.0,NICE,6,LA,2,0.9037857717429492
3686,720000.0,NICE,6,KT,2,1.7371544631468296
3687,293000.0,NICE,6,LB,4,0.6607199034168174
3688,92000.0,NICE,6,LT,1,-1.3532544341425605
3690,300000.0,NICE,6,LS,1,-1.5615966069935305
3691,300000.0,NICE,6,LS,2,0.0009696893887453212
3694,101500.0,NICE,6,MP,2,-1.075464870341267
3695,201550.0,NICE,6,KY,1,-1.075464870341267
3698,140000.0,NICE,6,EA,2,0.17458816676455377
3700,246500.0,NICE,6,EZ,1,0.03569338486390701
3706,255000.0,NICE,6,IY,1,-0.5546094382138417
3707,130000.0,NICE,6,KY,1,-1.4227018250928838
3710,121500.0,NICE,6,MO,1,-1.2143596522419138
3712,200000.0,NICE,6,LA,1,-0.7976753065399735
3713,144500.0,NICE,6,IR,2,0.38293033961552386
3715,160000.0,NICE,6,EZ,2,0.6259962079416557
3726,176700.0,NICE,6,IY,1,-0.8323990020151352
3728,730000.0,NICE,6,KT,2,1.5288122902958596
3730,88000.0,NICE,6,LV,1,-1.2490833477170755
3732,510000.0,NICE,6,LW,2,1.494088594820698
3735,120000.0,NICE,6,EZ,2,-0.8323990020151352
3737,192000.0,NICE,6,LT,1,-0.6935042201144884
3738,300000.0,NICE,6,EH,1,0.3482066441403622
3739,150000.0,NICE,6,NT,2,-0.7282279155896502
3743,125000.0,NICE,6,NY,2,0.0009696893887453212
3745,228000.0,NICE,6,IV,2,0.0009696893887453212
3748,170000.0,NICE,6,NM,2,-0.4851620472635183
3749,91100.0,NICE,6,HN,2,-0.06847770156157805
3752,205000.0,NICE,6,IR,1,-1.2490833477170755
3753,205000.0,NICE,6,IR,1,-0.5893331336890034
3754,110000.0,NICE,6,IX,1,-1.2490833477170755
3755,216000.0,NICE,6,MH,1,-0.03375400608641637
3757,817550.0,NICE,6,EM,2,1.5288122902958596
3764,44400.0,NICE,6,IO,1,-1.283807043192237
